business_id,name,latitude,longitude,stars,review_count,is_open
RdDS9iOb5JJhFom1Ny4xUQ,Slack's Hoagie Shack,40.1802431173,-74.8678294286,3.5,58,1
kYM67LKjrU5dCs1DJQOQGA,Habitat for Humanity Williamson-Maury,35.9007905,-86.872279,3.0,6,1
Fjg_y2nwJHS50eiWD9ByxA,JN Automotive,40.2212887,-75.3028156,4.5,6,1
2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,39.9489334,-75.1595088,4.0,622,0
KE_oM4y1GMI3YMOnnqHqRQ,Subway,40.1493823,-74.8239491,2.0,5,1
99PHoYauSnGqVhVU6D8eJA,Old Pueblo Traders,32.2201718,-110.8596674,1.0,11,0
9Y5JPV0TFZpJXFokFxwewQ,Asian Chef Fusion Cuisine,39.9381487,-74.9150587,4.0,111,1
IH-QMwPIjQDIiHioXu_4iA,Contour Airlines,36.1314892,-86.6692337,2.5,6,1
FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,40.036154,-75.0881369,4.5,11,0
jjPX9UyeVpF8egi1Clh6GA,Pizzi's Pizza,40.0241113,-75.3233849,3.0,21,1
gVfnWwDXmjXXuZPBW85XPA,Desi Spice,40.146309,-75.393151,4.5,51,0
523KdtGRd_sx5YBRfvDJLQ,Orange Blossom Cafe & Bakery,40.0095844,-75.0127164,3.5,54,0
u8CwR6jZgKqBPCjBViEWcQ,Honey's,28.0494589,-82.5042328,3.5,6,0
Mf6QgRlpd_W4H8GMW6gO8Q,Chuck's Trucks,32.3072949,-111.0381468,3.5,7,1
HJpgBSD8YNGLFn-ousUoYQ,Mueller Furniture,38.5131147,-89.9700083,3.5,22,1
NjUjzEvHfyRcKI7VYwLY0Q,Cafe Habana,39.9519011,-75.175709,4.0,5,0
M0_Yc94Yq-G7HV8rrl9fQA,Gaetano’s,39.9604844097,-75.1977337,3.5,6,1
0gNdPyA4KvIFTTZEhqMG7Q,Bike Stop Outpost,38.7767799,-90.4834362,4.5,6,1
VwCR9uFMaDbGhZuxtB_1rw,Garage Door Repair Of Tucson,32.4443065,-110.9717597,4.5,9,1
HwZG4PC_g_MHGogpYdAd0Q,"Michael W Thompson, DDS",34.4329613,-119.7024769,5.0,7,0
sQ7YjoRXw0NkdYJEzfEoqQ,Shoney's Restaurant,35.9144364,-86.8279464,2.0,24,0
r31oH9nLDCLcSqsd3MdT1A,Wendy's,39.9591768008,-75.3517154785,1.5,40,1
qWnjIYmfBdWUTelGor0rEA,Riccardo's Pizza & Restaurant,40.0202792,-74.8842229,3.5,19,1
esBAsJXJbTYb2zfo48FpOw,Anytime Fitness,27.99603,-82.57878,4.5,13,1
QQoa0olMchHaCE4otbLaBg,Moxie Pest Control - Philidelphia,40.0851469,-75.3294431,2.5,6,1
HTqoEYWlJkEXNEmHtKCPIA,Stitch-It Alterations,36.1055544,-86.8192835,4.5,25,1
Spq-2DVE8nilFhSFk0jLug,Tony B's Pizzeria,38.5129991377,-90.439324379,2.5,20,0
J55AT36H5EeJ9ey8etGjHA,Donut Palace,36.1915363216,-86.6252814978,4.5,47,1
eUXPZQSeZVpKHd0aRF3Rsw,Long John Silver's,39.7595227,-86.2272436,2.5,8,1
ZFcE6HItnUzgGPM0Uxm-DQ,Pushing Pastry Cafe,29.9407898,-90.1020423,4.5,7,0
WrNg2bDzC2LpXdsk6dn6uA,Select Electric,39.5199406,-119.8146282,4.5,12,1
zU1rfW-rBW2Jm9ERqVg3fw,Casas Adobes Pediatrics,32.3444500459,-111.0110174835,3.5,6,1
q6661I3CGW0UB740E5Zjfw,India House,34.4165402,-119.6945773,2.0,136,0
duGwRBwasRIsxs16YseXWw,Harbor Freight Tools,28.0678578,-82.4610136,1.5,6,1
0d223PXcDFzz52qLgSHFUA,Forever 2 Wheels +,39.547429,-119.7491552,4.0,14,0
MFdJytuvSse0p97knfElCA,"Michelle M Eagan, MD",30.0138961,-90.1807307,4.5,15,1
avNUBfd-ZVCA0OkgEvaVqw,Studio Branca,38.6779120851,-90.4649263577,3.5,51,1
ew6lDkRqYgXp7wrrMjTzRg,B Perfect Nails,53.621065,-113.613314,2.0,8,1
F-vfI049swuwDR7HMOW1Fg,Red Habanero,39.927974,-86.018796,3.5,198,1
ySSOZ_fz7wMhfjhWKzdR-w,Johnny Rockets,39.5228351525,-119.7781323604,4.0,520,1
FBaf2gxShm2DqC71w2G1DQ,Powell Heating & Air Conditioning,39.5312644,-119.7688875,4.0,15,1
iJ2DouXcIs0NwM9EdGlDZQ,Sherwood Florist,28.4913867147,-82.543037,4.5,33,1
1z-WWpERPYI6Q4rr8M6UgA,Tuscan Sky Hair Salon and Gifts,38.5931468,-90.2913614,2.5,6,1
4i4AA184MUz3wobkhdAA3A,Rite Aid,40.0428585375,-75.1798537374,2.0,6,1
l3WdpUNsmC9SIhCmgDoeVw,Harding House Brewing Company,36.1578883,-86.8486309,4.5,23,1
dccdmctuc1TZn5q6IA5J6A,Dream Dinners,39.9257813,-86.0356782,4.5,6,1
IgCwdvf8RTNUkcUhylBGBg,Manhattan Nails Salon,27.9110887,-82.5183204,4.0,134,1
kbTVAHUbvK-SLFUvsRQKAg,Blue Coast Burrito,35.96507,-86.514712,4.5,6,0
f5xvS-qajT5G84zXF07m8g,Basin St. Station,29.9598288,-90.0707168,4.0,26,1
xtRJqufsBy9UbxkDx58H7w,Hand & Stone Massage and Facial Spa,39.9109773435,-86.1100240002,3.5,12,1
PxQZBLFh14LFIj4HHWG_Kg,La-China Poblana,39.8050839677,-74.9897100583,4.0,30,0
WNRbfAunU_UkFR5QjbkQ3w,Dietz Cleaning,28.016896,-82.563883,5.0,8,1
y3cj3QYIQdhamn26Gn2Z6Q,Castle Lock & Key,43.669518,-116.2785626,5.0,9,1
c3eWB489arZI26M8n4gAvw,Flavor of India,38.672511,-90.446686,4.0,104,0
_O16xyQwp0YSTG2RgweRYA,Luigi's Italian Restaurant,27.893361,-82.49954,3.5,37,0
1FURjeGJi_LBXcJQg8eskw,Padaro Beach Grill,34.4068326,-119.5485827,4.5,885,1
pTVc3txErLwF9UZrgJdR3A,Screamin Demon Tattoo,38.593189,-89.9981329,4.0,8,1
C7ZNfxgDQWinNzRfTkevxg,The Men's Club Barber Shop,40.0513239278,-75.236084573,4.5,62,1
C4XvMgCG_5Ck4UXTnwhl2g,Haverford Township Free Library,39.9815516,-75.3049104,4.0,8,1
_geBSCsu-QEoO64rpEZYiA,Big Bang - Dueling Piano Bar,38.6311126,-90.1843912,3.5,33,0
I5KZm-NnxYeEQsmp6nK5_w,Las Cazuelas Restaurant BYOB,39.9698623,-75.1439919,4.0,338,1
XNCWBhmbQwtFMs65INKm4Q,Chase Bank,39.8690676009,-86.097368449,3.5,5,1
I4iTHe-vG5XV6bm9HAO9gg,Spikes Deluxe Dog Wash,32.2501696,-110.8939508,3.0,14,0
Z7ScbWhyfhECBtxsDdQ6wQ,Rite Aid,39.916396,-75.069997,2.5,7,1
Nu3GVr5PI2CFN8fsQ9U-6Q,Behavioral Health Choices,40.1008817,-75.41294,1.0,5,1
o9y1VGXiz0TcPjEcAbfpDQ,"Munyan Painting, Roofing, and Restoration",27.9618524,-82.7886816,2.0,12,1
_Xo-JzgxbMaDi5cvlfHpwg,Nidia's Latin Grill,27.9942212,-82.220255,4.5,19,1
M4vYPpkKcPxfZvebDv0ugg,Taco Bell,38.732182,-89.899187,2.0,10,1
Bb4mYZA4qda-2OP6Gku0SA,PA Fabric Outlet Inc,39.9388618,-75.1499877,3.5,19,0
6O6W8hHIMs-xJWT6yfh5qw,Suzi's Restaurant,27.916168,-82.772327,4.5,35,1
rS4WHgdijBcg4LRCGfyrJQ,Phil's Auto Repair,39.724883,-75.605312,5.0,7,1
jMZ56S8Y1t7cA1Ob-d-qeA,Three Muses,29.9632273,-90.0579277,4.0,1165,1
1NJTnfFfLYnt8-p3iUoGOg,Starbucks,53.5254208,-113.6164433,4.0,5,0
RPLPto1ejkyE8vsGOV5phg,McDonald's,39.9597931076,-75.2875122428,1.5,27,1
ulwns2OavT81v6zG-Sk6ng,Wawa,39.69444,-75.598866,3.0,8,1
NnHfPMXbY7IQI24lcYXKiQ,Wow Bao,39.9123675,-86.2025668,2.5,33,1
50Q2uIgwUqmWGLjn_1HSlg,Hayman Jewelry Co,27.9482969,-82.4579381,5.0,35,1
-yCrdNTk4RzUax2FJusa5g,Cajun Gourmet,38.636484,-90.348024,2.5,15,1
HvFHRwDDu36nBGSyEv81WQ,McDonald's,39.8423291687,-75.7296930161,1.5,13,1
xV9pguTlnr6C9MZ9zCo3IA,Public Storage,36.1552203,-86.816464,3.0,6,0
yAEKaEvsCNxOYv1M1kiQhg,Olive,29.9510796,-90.071576,5.0,76,1
S3r_pirAZuFIUfrsOFVC7Q,Clean Carpet Techs,39.92201,-75.2683228,2.0,5,1
JAvURODoSHpCCYaeun4kMQ,Dottie's Ice Cream Parlor,38.5996599,-90.4256735,4.0,5,0
uI15YInpDsGBUZcNfm_TfQ,Borrello's Pizza & Pastaria,34.4063061,-119.5476647,4.0,169,0
WJN51928dvjYmaFw-zPKXg,D'S Caribbean And American Food,40.000452,-75.1662905577,3.5,10,1
I8eSWVzc_y9ORuKWgl07Tw,European Wax Center,39.952,-75.1701969,4.0,298,1
FaUEWfSsC1MVQKWF53PZ4A,Inner Spa - Experience Renewal Naturally,40.229335,-74.918083,3.5,7,1
tQJRxWkEoQ7YZbl4oFibyw,NOLA Discount Pharmacy,30.0152941412,-90.1876580715,4.0,17,1
aU5RpFHqUZEbzD7UbpkckQ,Brewer Inspection Services,38.589429,-90.507153,5.0,5,1
DmWO5ebBujbRpe-vxAzDhg,Yummies Restaurant,38.609237,-90.2335389,3.5,17,0
6QiXS9ZsJKAyz96Xo-QZLA,Mattress Outlet of Abington,40.131626,-75.127241,5.0,10,1
-yi4ks8BKZ-_xcJYT9WLjQ,Hippie Hi,27.9540206,-82.7959877,4.0,11,0
CuLjXvcxP_3_oKhSyq5UkA,Spa Aria,29.9542516,-90.0675966,4.0,84,1
ToHu5wSC8LSMYigsSlkFfQ,HITEA,38.6794186613,-90.5060517043,4.0,115,1
_SjdrpSZdiXVSwaJR5T9jw,Squeal,29.9493823,-90.1326695,3.5,244,0
O_V9eD3bne7DrZtNHT4Tfg,Perks Coffeehouse,28.1918774974,-82.6369483396,4.0,8,0
kYFJQDMHsubrwDfRpEfDTA,Lucky Dogs,29.9508859,-90.0680892,3.5,81,1
8ZHMr31oBElXmaqSmZJs2Q,McDonald's,40.2174128225,-74.7435072848,1.5,9,1
XJH_895Em-NHtNovHTSyXA,Life Vessel Santa Barbara,34.4401148,-119.7289067,5.0,5,1
dCj6qNqxpuXR5gmVT_Ek3A,Muller Aquatic Center,34.4140355,-119.6885284,4.5,5,1
JFUTJaE3REmCne1hnWm-OQ,Taste-D-Burger,38.7048818,-90.3465971,3.5,12,1
PjBvEA5nhi7mxPQmdziKjA,Conner Photography,38.6700303,-89.9861384,5.0,9,1
BOUtTh0u4TScrrPMBmsyPg,Fox Philadelphia WTXF,39.9501059,-75.1468309,2.0,9,1
ehcjV7rk61jO8ro-xW4EuQ,Carino's Italian Ristorante,27.7558348,-82.7596909,4.0,133,1
K4TlU26IH19tM_VvTMnpyg,Rivista,29.9208686,-90.0997285,4.0,41,0
d1mgTzVOH2GMtZkaS_Y-8w,Autozone,39.8693561,-75.0413555,3.5,6,1
QLUUaTj034zYVWiVl9tNvA,Café at The Square,29.9492153,-90.0706026,4.0,293,1
idu9-lsH5FJ54xt9QdNezQ,Il Giardino,40.1813198,-75.2272608,4.0,92,1
rSe2uJ54OG3ytfTBIzW8Nw,Chavelita's Cocina Mexicana,39.5205888,-119.7863242,4.5,120,1
4H45RXW0cCq4P6phRmbTjw,Exclusives Salon & Day Spa,39.703732,-86.009028,4.5,7,1
89pRLdujlfXMsQfR2_JS3A,Playful Potter,39.5417039,-119.719303,4.5,28,1
ARZroZoAl06oPux6tas5Wg,Pete's Car Wash Express LP,40.1426176856,-75.3146615624,2.5,34,1
okZQEPO78ybzdFkRgnN-Ow,Golden Corral Buffet & Grill,39.7755872,-85.9867587,2.5,43,0
ogTqRH-9yoLK44eOzlYZ4g,The Beauty Lounge,39.9553142005,-86.1165005534,4.0,49,1
FRiaYaN1fgezKvGwNEsGyg,Chim Chimney,36.1822173,-86.6237579098,4.5,13,1
CUsM2ZJAMUkUsf5-G7Js7Q,Clayton Nail Spa,38.6378927,-90.3411711,4.0,359,1
2RP7RRNblgIBXalDQTa7ng,Lukoil Americas,40.3141562291,-75.1062900733,3.5,6,1
yIP2TT2dZy2KIf-wxu6xFQ,Salon Cachet,40.0139319,-75.3008793,5.0,11,1
Y9cp0wO7SeDn-kpT0Lt-LA,Sarah's Bagel Cafe Idaho,43.617047,-116.2035868,4.5,21,1
WusgaQ64KO8y2KAAHtTxWQ,Kings Gyro,35.9170989419,-86.8344782003,4.5,69,1
zdnmkijf3lJXaM0CQfju1g,Marché,29.9584730817,-90.0606923507,5.0,10,1
Jnz_U59g2H1MvVRi1-nzdQ,Black Tie Moving,36.0424826,-86.7699567,4.0,94,1
zjGHI3SlpU-N3ZPC3skhSg,Grapevine Wines & Spirits,38.5785499,-90.4066646,4.5,16,1
F4zL3RYWlEhGLsns1xRR-A,Budget Motors,39.4955683,-119.789546,2.5,79,1
LPsDgUgSSnDItZAeY1fUmg,Villaris by the Pike,39.8204258,-74.9959641,3.0,14,1
wnyUATmvI6-j4_zT1aV-Sw,Jamba Juice,40.0453021856,-75.5223682145,4.0,12,0
vm3-5KXF2AhPQErhZAmodQ,Tangles Doggie Doos Pet Grooming,40.050365,-74.763343,3.5,5,1
EAoQFz8D-wzaxCaXufOMFg,Consign Consign,29.9396120864,-90.0706024468,4.0,8,1
Y8IzgicQSkxNsewSzR7NLg,Foodwerx,39.931255,-75.0511669,4.5,11,1
VU9rKbmrj_Oh1VLvUI_yZg,Community Coffee Company,29.9777423,-90.0810828,3.0,5,1
6X5rqWWOkegbg5yCWLGsHw,One Hour Heating & Air Conditioning - Wilmington,39.7247013,-75.5796585,3.0,23,1
Gf1EboxqdJ9SPsVJur93Cw,QDOBA Mexican Eats,39.7797445,-86.1728502,2.5,68,1
KJ8Wx5FGrQQMsEnqUlXiMA,Blue Bell Pizza,40.1396559,-75.2453747,3.0,61,1
M8EGwJtK9e00M1ggqQqbBQ,New Rose Spa,39.9162865,-75.021521,4.5,52,1
FI8fpqACdKnIkO-ur0FVfg,The NY Slice,39.6336475,-86.1168714,3.5,16,1
rlBB-B-nAusvJYaPFlGcUw,Bagel Bin of Voorhees,39.8454961,-74.9413589,2.5,91,1
ZC0_EKG2MSu0qaQj4TY6sw,Hot Willy's,27.959124,-82.4405692,4.5,10,0
IzKWd5VmKcwlxK9GWBuohA,Starbucks,39.861749,-86.393124,4.0,8,1
JBtUw3CRROpcCor3ILdfWw,America's Best Contacts & Eyeglasses,40.17998,-74.868707,2.5,43,1
DlVUt17R8yfmJ3Zguw-f2Q,Philly Pretzel Factory,39.87288,-74.811207,3.0,9,1
j49JGTrwdJpvZykp8hPSEg,Caliber Collision,39.9602195,-86.1352055,5.0,9,1
1ol8rghO_5m0M5WFMv-C8Q,KFC,39.5357831889,-119.7373932944,2.0,32,1
P8QLcGZZOPgl9w_3ARBKiQ,Hai Street Kitchen & Co,39.954687,-75.202181,3.5,100,0
PzmxNRjfOQCaKgSI8O_MKw,Bath & Body Works,39.9235204,-75.1404988,4.0,10,1
1bwH4tcKRvVjHdOESRI21A,Kapok Special Events Center,27.9736669,-82.708294,4.5,13,1
GBTPC53ZrG1ZBY3DT8Mbcw,Luke,29.9507416316,-90.0704155423,4.0,4554,1
-UNPalKlpI-_2ejgFNCBPg,Francesca's,36.1036973,-86.8180493,3.5,12,1
_RFqyBgklIBqOAM-zzV_WQ,Second Image,27.9450577,-82.4847521,3.0,6,0
8zvsq2duG2u0rB7R8ZDeMg,Crest Honda,36.1923224,-86.8029676,3.0,171,1
JszJI2Ewenggj8zh1o3B-Q,Peggs Restaurant On the Boulevard,38.4643042509,-90.5275982246,3.0,57,1
0xy7fk_yHaHbapJ1FS_ZJA,The New Maple Hill Restaurant,39.956659,-74.991745,3.5,36,1
Zd7CmFovcovzr9UvVx27lA,Priority Comfort Heating and Air Conditioning,40.095232,-74.888252,2.5,11,1
3zKG81wqSbEwHLlG3HGeQg,Escape,39.5247858,-119.8118219,4.5,18,1
KjBc7UkmfwkShBRT4tJdnA,Global Gifts,39.914943,-86.137099,5.0,18,1
veVxVkKqrSIwpAi1OOSzoA,Flocco's Discount Shoes Clothes & Formal Wear,40.0743561,-75.3060959,5.0,22,1
-UYMLGjgQ9kCTU24sVynYQ,Abington Smile Center,40.1260982,-75.1168423,3.0,14,1
kTLHh3e_59XZduNwydxuAw,Xfinity Store by Comcast,39.929918,-75.143519,2.0,88,1
4W4HZo-ejptjNqPu0KEPVw,Tropical Liqueurs,38.6275959673,-90.2504955475,4.0,24,1
zPmSsAdvoBbo94msaYCLYg,Chopstix,28.0688469,-82.4437504,3.0,32,0
6USj3cqHAf2HkjBNomafRA,Bowl & Roll,36.169304,-86.788028,4.0,38,1
B6zs6ywn7TfhOmmDtuWQkw,Farm a Sea Bistro & Crafthouse,39.6624417,-75.6636292,3.0,28,1
GIq9z7R9e497A4kv6rGhPQ,iDope Philly,39.96964,-75.13197,4.5,69,0
tGP3CXCC3qoFjkc64Ogrew,Epic Nails and Spa,39.9430542866,-86.2374493425,3.5,36,1
WHFYn-b52ApOFymcKuGoFw,Steak-Out,38.5410303,-90.0022302,4.0,20,1
89CEDMXZjJRHXGeVIWTwcA,Dae Jang Geum,40.0675529,-75.1472469,4.0,8,0
FxBwl9Grthz-75q8xemfxQ,Taco Bus,28.0850379,-82.5014795,1.5,5,1
WWUJTTEcN_J3AZcS8BbCiQ,TSA Checkpoint C - Philadelphia International Airport,39.8771354,-75.2406682,1.5,22,1
UQssxfQY7LcLEtagk9ecog,Aroma Indian Bistro,39.9508686,-75.0486,4.5,100,1
Wgsex44mQetpJ3j-2fJFlw,Greenhouse Environmental,28.0249299,-82.4735411,2.5,54,1
hmmiyt6KljD5G3a861qsKw,K & S World Market,36.147278,-86.863551,4.0,112,1
PGDRRyplRKHAixBZSBLseA,Mountain America Credit Union,39.5855117,-119.7329249,3.5,10,1
Vnob_w_Aohf7ZDqxcJ9z2A,Mint Modern Vietnamese Bistro & Bar,29.9349228653,-90.1095502387,4.0,403,1
5tOVryB9SJION93H3bG1-w,Firestone Complete Auto Care,36.38717,-86.45084,2.0,7,1
4BCKlTVLcYfBp5xwdC9z3g,US Post Office,40.0522177,-75.1855522,2.0,7,1
t98tvxPrDFC3Whn_cR69Cg,Other Mothers,43.6201482,-116.3118764,2.0,6,0
jRli2vEECulpPyUAp_V1Gw,The Massage Center,27.9443987,-82.4980773,4.0,8,1
HKbRmIZDRqeC6obLG0k_DQ,Jack in the Box,36.1496176,-86.8584106,2.0,32,1
u51xmBHAyiq6BBS2pRt8qA,The Mens Salon,39.9500227,-75.1680133,5.0,21,1
5O9Wk2fflb1rq7MT2gL7xA,North Hills Chiropractic,39.613192,-119.847939,4.5,22,1
d9VqIHwmNj1VOfZc-gWwag,Oregon Beauty,39.9181842,-75.1803717,3.0,27,1
ugNplY4SZqIfP417oUxahQ,Chick-fil-A,39.4773506,-119.7921455,4.0,256,1
nsvTbuJtDm4IV2vOYsyjUQ,Anytime Fitness,28.0190126463,-82.7640523884,3.5,12,1
99LYaIOdPbojQImLpoS2OA,Sport Clips Haircuts of Willow Grove,40.144503,-75.1154888,2.0,11,1
ememkqCmIAkZ3LJxLbf9Vg,Bed Pros Mattress,27.9682306504,-82.7292180061,4.0,22,1
smrsmoZLlYMDZ3DDJUyWXA,Tina's Salon For Nails and Hair,36.1018256,-86.8185535,4.0,6,0
zSEFzAbxnO44w8ACQ_XkAA,Akira Hibachi & Sushi Bar,27.8521439085,-82.2678940657,4.0,74,1
IZkrpxHC0d2WfgAegiwtxA,Q Nails Spa,39.779893,-86.2518203,3.5,6,1
DelsAS1_7L2PUkXv4GoigA,Victoria's Secret,39.9144604,-86.108249,2.5,7,0
x6a4OLDfZTODxV8Z9XUYfA,Mad Titan Toys,32.236443,-110.8700499,5.0,5,0
262I6X8Vi5PXygFmhjeLyA,Sorrento Pizzeria And Grill,39.9498507065,-75.2332982,2.0,9,1
4zXyo-628hKuEN3NpCdOYA,SpinNations Skating Center,28.2789646,-82.7080176,4.0,6,1
a1E2BPYnufFzb6YX2pplJg,Wahoo's Fish Tacos,34.416913,-119.6961686,3.5,62,0
jUm6A52WSZnHA46b3HrJwg,The Sweet Spot,53.5204002,-113.512508,4.0,9,1
KYFJ7qh7bYYAsjnGrhH3NA,Bing's Boba Tea,32.3246177,-111.0107186,4.0,182,1
FSiPq3GSzHOch1axV8VCKA,Blind Dog Tavern,39.5252756843,-119.8139127582,4.5,59,1
1HCbwHb9d_iPE_q5WKEbtA,Sweet Alley,34.428532,-119.8739168,3.5,8,0
Z1whpjCi-3RiuBPUtdK44A,Angys’s Cafe And Ice Cream Parlor,40.1999487,-75.101936,4.5,22,1
2jvmqojTdrdj3YboXzKRcw,Something Grilled,40.0341555,-75.6335018,3.5,75,0
zyr9ItPuI5x2XxQ22plsqg,Naughton's,32.1733445,-110.9684998,3.0,5,0
ZhSFkJjDeD08F88F84fcOA,UV Nightclub,36.162852,-86.7756968,1.5,5,0
0Ga7YzSAIVZ8jrWwGE9m6Q,Omaha Steaks,28.0668773659,-82.5025714394,3.0,10,1
e0p9iyX1VfEQs1zP2WA-gQ,Dharma Books,39.5249856,-119.8140834,4.0,12,0
7IsJo7kALOMhPkZ0Y2Tgsw,Millenium Barber Shop,27.85392159,-82.2724861025,4.0,9,1
GvNrCB0jww5uxjXAmydkbw,Dress For Success Indianapolis,39.7784796,-86.1581262,4.5,6,1
08Nop7lJ7oJuOQGGmKdfxg,LA Fitness,32.36735,-110.969089,3.5,73,1
ctu_fZxCRoQKRj4kUtOitg,China Moon,36.0843377,-86.647476,3.0,19,1
UKM6_lj83SpK1Cjc1ffiUg,Priority Pest Protection,36.2313934,-86.4993264,4.5,6,1
Vq77GKtHp2nMsiKbjumgvA,Tony Express,40.004478,-75.152804,5.0,8,1
b3YIPBHXoyZU13-HFBJv8A,The Resource Exchange,39.9785353,-75.1396377,4.5,25,1
N_uX4hx6phCPMy3gDHFgLg,Indian Rocks Christian School,27.8830166019,-82.8138382109,2.5,11,1
LIoU5gBv75l1lMFaQ3wyfQ,Rozanna,38.5956948927,-90.5221298022,4.5,59,1
4nSnvxK-4lKwZvXDGYK5Uw,LA Fitness,40.0818562,-75.1691657,2.5,5,0
AmXtJWLF0R5cxhxWKaJlGA,Intermountain Eye Centers,43.6131692,-116.2548829,3.0,7,1
iaW0dgrW_Y5-FSTV8axNOA,KFC,39.7613281,-86.2236709,2.0,14,1
BhVDlcm-qL5uJatFEyjiRw,Smith Volkswagen Service,39.7271584,-75.6502394,2.5,22,1
w18LqIckdMOK7-PU49KBsQ,Taco Bell,39.5420749487,-119.7391727759,2.0,71,1
eqkMWSnLKPkpFvW0XCQd4A,TownePlace Suites by Marriott Boise Downtown,43.6041344568,-116.2136991621,4.0,40,1
NIqLy5WxpHx1_rScNoROZw,Taqueria y Birrieria Aqui es Jalisco,39.7802349528,-86.2502127886,4.5,25,1
x2gNMywwn1SzEUNF_pOE5g,The UPS Store,27.9368476868,-82.4832839966,3.5,20,1
Y9ETAKU_4a4yqkKOP-jurw,Pep Boys,39.7713855,-86.0400123,2.5,26,1
fHZ2uY8mRnouJ_mMiciylw,Endurance House,39.9448042852,-86.260132265,5.0,6,0
zUJMvjK6aBeQtVCowZ85-w,Panasian Buffet,40.0308845266,-75.1041150063,3.5,62,1
BWPokhrYnWdfxdaUaM6l9Q,Nashville Symphony,36.1599355658,-86.7759658783,4.5,107,1
A0zZI5AnaeK4-vKoc9ABmg,Aroy Thai,38.5738228,-89.9310173,3.5,157,1
IjJSHYMgXV3ZQSAr0tn19A,Sip of Saigon,39.577618851,-119.7223937288,5.0,71,1
lGAEeKCc0-_O_BSjAlCWSQ,T-Mobile,27.9373736593,-82.5021507747,3.5,15,0
_TANOcxwIOmQhk1mnXaj7w,Wendy's,39.4775312,-119.7651445,1.5,51,1
VqqDJmyKRKwo5e26JxLCrw,High Park Barber & Salon,53.5546383,-113.5898221,5.0,5,1
k45bG75e4oT33r5vF7_9cw,Edwards Greenhouse,43.6574790707,-116.2400229665,4.0,32,1
uYDntnuBE-KckXRZXbo4iQ,Ewing Animal Hospital,43.6416871898,-116.2324530314,3.0,9,1
Meiktu1bs5Z2OrvJT6jEew,Scuba Haven,28.0537601,-82.4384806,4.0,6,1
te9B5Gr_vV1PaYzUMRp8HQ,Gem State Diesel & Turbo Repair,43.6076346,-116.3925484,4.0,8,1
L8mpwVQ_rCPDrXyKRgLaOQ,Bubble Down Car Wash,28.090879,-82.4509453,3.5,44,1
xsbUN2133MlOmQlAqRPVtA,Starbucks,39.697987,-75.396719,2.5,28,1
RUCsFlBuA80Wc9PmYzmayQ,gravitypope Tailored Goods Edmonton,53.5182495144,-113.4991391155,4.0,9,1
6HRbMeGq5Y4hqRkgXnG6Ig,Naviera Coffee Mills,27.9604795,-82.436308,4.0,24,0
Dwwt8KwB0iyf86aE4p4vSQ,La Giraldilla,27.9963789,-82.4721976,3.0,27,1
RnojcL2vFy0IQ0RHTI2B7g,Jack Joyner Heating & Air Conditioning Company,27.9878923,-82.755925,2.0,11,1
2TjLk6ep_MgwvtZusozcgA,Lowe's Home Improvement,27.9588386,-82.7288135,2.5,37,1
EyoGUM01HS9kemQcnTRLIw,Sofra Restaurant,53.545705,-113.502599,4.5,75,1
5FDt7sy-70y4_37Dh2qcbw,El Arado Mexican Grill,39.7523127,-86.140383,3.0,162,1
O8YYh_b4hf82C4DAeBhmeQ,GIANT Food Store,39.9644130743,-75.3042230755,3.0,57,1
rZ4WHc8fcopYKCGi7ahwzA,Flying J Travel Center,38.575834,-90.098261,3.0,5,1
HIBBgHWNTTBZsuOWLAn5Pg,The Home Depot,40.034380862,-74.820541,3.5,17,1
oSxRq9U8RCTPcK5BjZ_zXQ,Classy Clips Pet Salon,35.9604963,-86.5198648,3.0,6,0
Hed0F0Sa29i98QZ-5WMDpA,Wursters Garage Foreign & Domestic Auto Care,35.9344715,-86.8597514,3.5,21,1
ATYVsHtyiQnknwFD1ZX4bQ,Dickey's Barbecue Pit,29.9166412,-90.0501954,3.0,60,1
GUjW2bS0MVP4qZ7_o1m-Uw,Son Seafood,29.9425702,-89.9624911,4.5,9,0
SLccQ_6ElFQ9bEdbRRlH4g,Take 5 Oil Change,39.6655791703,-86.0786251,4.5,29,1
yWx7-4lHvyT0TpIO7pLA3Q,StarLite Sapphire,27.7507274,-82.7428137,3.5,45,1
kvE2BJp9Rc8irEnbjnlNHA,Burger King,30.0237812,-90.0617765,1.5,11,1
YaLZlatMJU_eXurZXtihHQ,Dunkin',39.837242,-75.067963,2.5,12,1
o43LrNgYrKYbHvmOlIy_rw,Charming Charlie - Harvey,29.9037732,-90.0635646,4.0,7,0
uJJIOyijk2NnzNzLnKUjPA,Forever 21,27.9656732449,-82.5210829595,2.5,18,1
0a93Poe1BkL1i35rtOM4-w,VP Nails,40.261364,-75.651258,3.0,34,1
_AqS7hNIQra2bsZRgVs-kQ,Taco Bell,39.905167,-86.059453,2.0,48,1
LH7kN8nAyF2JE5higfK4ZA,Taqueria El Sol,27.7121935,-82.2979132,4.5,69,1
31s1x27DnN2V-ptUWEdfTQ,Subway,39.9122513624,-86.2617752892,3.5,7,1
l4N93cZPMrtCSIBYT5Vk5A,China King,28.237338,-82.6686826,3.0,20,1
